title,price,isbn,publication_year,language,cover_type,pages_number,author_id,publisher_id,book_id,genre,rating
Իմ առաջին հեքիաթները․ Գեղեցկուհին և հրեշը,1900.0,9789939662527,2023.0,Armenian,Hard,22.0,1496,13,2578,Thriller,0.9
Իմ առաջին գիրքը. Եռալեզու,8600.0,9789939662169,2023.0,Armenian,Hard,18.0,1496,13,2579,Mystery,1.1
Իմ առաջին ատլասը․ Մարդու մարմինը,2500.0,9789939663166,2023.0,Armenian,Soft,24.0,1496,13,2580,Fantasy,0.6
Իմ առաջին ատլասը + քարտեզ,5900.0,9789939662640,2023.0,Armenian,Hard,48.0,1496,13,2581,Romance,3.7
Իմ առաջին ատլասը․ Տիեզերք,2500.0,9789939663159,2023.0,Armenian,Soft,24.0,1496,13,2582,Mystery,1.3
Իմ առաջին ատլասը․ Կլիմայական փոփոխություններ,1900.0,9789939663630,2023.0,Armenian,Soft,24.0,1496,13,2583,Self-Help,3.6
Իմ առաջին ատլասը․ Մեր 5 զգայարանները,1900.0,9789939663647,2023.0,Armenian,Soft,24.0,1496,13,2584,Thriller,3.7
Աշխարհի ռեկորդների իմ ատլասը,1900.0,9789939662305,2023.0,Armenian,Soft,24.0,1496,13,2585,Biography,4.2
Անհավատալի է․ Մարդու մարմինը,8900.0,9789939663180,2023.0,Armenian,Hard,176.0,1496,13,2586,Science Fiction,4.4
Րուրի․ Հայկական օրօրներ + CD,11000.0,9782955635308,2023.0,Western Armenian,Hard,30.0,1496,4,2587,Science Fiction,2.1
Պարտէզ,5000.0,9789757265627,2023.0,Western Armenian,Soft,32.0,1496,4,2588,Romance,1.8
Գրավարժութիւն 2,4000.0,2002413000002,2023.0,Western Armenian,Soft,50.0,1496,4,2589,Fantasy,1.2
Ոզնիկ,5000.0,9789757265184,2023.0,Western Armenian,Soft,72.0,1496,4,2590,Romance,5.0
Ձայն Յանապատի,10000.0,9782955635315,2023.0,Western Armenian,Soft,290.0,1496,4,2591,Fantasy,2.2
Հոգւոյ հանգստեան երգեր,6000.0,2002412000003,2023.0,French,,,1496,4,2592,Science Fiction,2.8
Foldable Backpack,9200.0,8053610785326,2023.0,English,,,1496,145,2593,Mystery,3.8
Spiral Notepad - Mini Spiral Notebook - Stars,2300.0,8053610786767,2023.0,English,,,1496,145,2594,Thriller,2.2
Vacuum Bottle - Hot & Cold 500 Ml - Cloud,16100.0,8054117628406,2023.0,English,,,1496,145,2595,Mystery,4.9
Vacuum Bottle - Hot & Cold 500 Ml - Hangover,16100.0,8054117628390,2023.0,English,,,1496,145,2596,Thriller,0.3
Key Ring For Airtag - Avocado,5500.0,8054117628277,2023.0,English,,,1496,145,2597,Romance,0.6
Usb Mug Warmer - Warm It Up - Hangover,5800.0,8054117621414,2023.0,English,,,1496,145,2598,Thriller,3.7
Lunch Box - Flash,8800.0,8054117620394,2023.0,English,,,1496,145,2599,Fantasy,5.0
Notebook - My Notebook - Medium Squared - Yellow Freesia,7400.0,8053610786590,2023.0,English,,,1496,145,2600,Self-Help,1.8
Notebook - My Notebook - Large Lined - Galactic Blue,8200.0,8053610786668,2023.0,English,,,1496,145,2601,Thriller,3.9
Cambridge IELTS 13 Academic,9000.0,9781108553094,2018.0,English,Soft,142.0,1496,148,2602,Mystery,1.9
Power Up. Pupil's book 6,6450.0,9781108413855,2023.0,English,Soft,,1496,145,2603,Romance,4.0
Zap Extra: Puffy Sticker Studio,6450.0,9781488920004,2023.0,English,Box,5.0,1496,145,2604,Fantasy,2.8
5 Pencil Set Scent-Sational Pals,4700.0,9781488943027,2023.0,English,Hard,,1496,145,2605,Biography,1.3
Magic Water Coloring Under Sea,4350.0,9781647223083,2023.0,English,Hard,15.0,1496,145,2606,History,0.7
Push Pop Shark Rap,4700.0,9781801053488,2023.0,English,Soft,10.0,1496,145,2607,Fantasy,1.9
Push Pop Unicorny Forever,4700.0,9781801053495,2023.0,English,Soft,10.0,1496,145,2608,Romance,4.3
Big Book Of Answers:Food,5250.0,9789464224078,2023.0,English,Soft,14.0,1496,145,2609,Thriller,2.8
Big Book of Answers: Where Do Babies Come From,5250.0,9789464542295,2023.0,English,Soft,14.0,1496,145,2610,Mystery,0.4
Scratch & Draw Construction Site,4450.0,9781787007178,2023.0,,,,1496,145,2611,History,4.6
Power Up. Pupil's book 2,6450.0,9781108413763,2023.0,English,Soft,130.0,1496,145,2612,Thriller,3.0
"Epic Beasts: Create, Colour, Customise",6800.0,9781488920424,2023.0,,,,1496,145,2613,Science Fiction,4.6
Cambridge IELTS 17 General,9000.0,9781108933834,2021.0,English,Soft,144.0,1496,148,2614,Romance,2.3
Cambridge IELTS 16 General,9000.0,9781108933865,2021.0,English,Soft,144.0,1496,148,2615,Thriller,3.1
Cambridge IELTS 16 Academic,9000.0,9781108933858,2021.0,English,Soft,144.0,1496,148,2616,History,1.6
Cambridge IELTS 15 Academic,9000.0,9781108781619,2020.0,English,Soft,144.0,1496,148,2617,Romance,0.6
Cambridge IELTS 15 General,9000.0,9781108781626,2020.0,English,Soft,144.0,1496,148,2618,Biography,0.4
Cambridge IELTS 14 Academic,9000.0,9781108681315,2020.0,English,Soft,142.0,1496,148,2619,Biography,3.5
Cambridge IELTS 13 General,9000.0,9781108553193,2018.0,English,Soft,138.0,1496,148,2620,Thriller,4.6
Ինչպես լինել հարուստ և երջանիկ,4300.0,9789939928876,2023.0,Armenian,Flexible,340.0,1531,145,2621,History,4.9
Պատանի մաթեմատիկոսի հանրագիտարան,12000.0,9783999756820,2023.0,Armenian,Hard,340.0,1496,4,2622,Fiction,4.2
Раскраска для самых маленьких Волк и семеро козлят: крупные картинки героев сказок,1800.0,9785950025853,2023.0,Russian,Soft,20.0,1496,12,2623,Fantasy,0.1
Раскраска с заданиями для самых маленьких։ Волк и семеро козлят,1800.0,9785950025846,2023.0,Russian,Soft,20.0,1496,12,2624,Non-Fiction,4.1
"Երաժշտական գործիք, փայտե եռալեզու - ուս.խաղ",1100.0,4850029630582,2022.0,Armenian,,,1496,145,2625,Thriller,3.0
Հայերի փրկության գործը մերձավոր արևելքում 1915-1923 թ․թ․,7500.0,9789939822914,2023.0,Western Armenian,Hard,438.0,1496,10,2626,History,4.9
Speaking With Orphans. Խոսելով որբերի հետ,5900.0,2002382000003,2023.0,English,Soft,40.0,1496,10,2627,Fantasy,3.0
Արնաշաղախ Իզմիրը․ Կենսագրական նօթեր,6900.0,9789939822990,2023.0,Western Armenian,Hard,317.0,1496,10,2628,History,4.3
Զարմանահրաշ հայ կանայք,7900.0,2002380000005,2023.0,,Hard,75.0,1501,4,2629,Self-Help,0.3
Զարմանահրաշ հայ կիներ,7900.0,2002381000004,2023.0,Western Armenian,Hard,75.0,1496,4,2630,Fantasy,2.0
1000 բառ բնություն,5000.0,9789939847955,2023.0,Armenian,Hard,60.0,1496,106,2631,Fantasy,1.3
Անկրկնելի Ժիրայր Դանիէլեանը,4200.0,9789939043357,2023.0,Western Armenian,Hard,210.0,1496,4,2632,Self-Help,3.8
Старшая Эдда,2100.0,9785171534752,2023.0,Russian,Soft,512.0,1496,11,2633,Science Fiction,4.4
Бусидо. Военный канон самурая с комментариями,4800.0,9785171075934,2023.0,Russian,Hard,320.0,1496,11,2634,Fantasy,0.2
Камасутра: самый полный перевод классического текста без цензуры,12800.0,9785171512200,2023.0,Russian,Hard,288.0,1496,11,2635,History,4.8
7 Великих Композиторов: Птицы в музыке классиков,9400.0,9785907237971,2023.0,Russian,Hard,16.0,1496,12,2636,Science Fiction,2.8
7 Великих Композиторов: Животные в музыке классиков,9400.0,9785907237964,2023.0,Russian,Hard,16.0,1496,12,2637,Romance,3.2
7 Великих Композиторов: Хиты зарубежных классиков,9400.0,9785907237940,2023.0,Russian,Hard,16.0,1496,12,2638,History,0.5
Раскраска с заданиями для самых маленьких,1800.0,9785950025808,2023.0,Russian,Soft,20.0,1496,12,2639,Mystery,1.7
Самолет. Серия Как все устроено,1200.0,9785907237766,2023.0,Russian,Hard,8.0,1496,12,2640,Science Fiction,0.9
Корабль. Серия: Как все устроено,1200.0,9785907237773,2023.0,Russian,Hard,8.0,1496,12,2641,Romance,3.4
Машина. Серия Как все устроено,1200.0,9785907237759,2023.0,Russian,Hard,8.0,1496,12,2642,Self-Help,0.5
Мой первый английский. Скоро в школу,11200.0,9785907237049,2023.0,Russian,Hard,12.0,1496,12,2643,Science Fiction,4.4
Мой первый английский. Фразы и выражения,11200.0,9785907237018,2023.0,Russian,Hard,12.0,1496,12,2644,Science Fiction,1.8
"Балет. Интерактивный альбом с заданиями: узнавай новое, играй, раскрашивай",1900.0,9785907399228,2023.0,Russian,Soft,20.0,1496,12,2645,Fantasy,0.1
"Большие гонки. Спортивный познавательный альбом с заданиями: узнавай новое, играй, раскрашивай",1900.0,9785907399198,2023.0,Russian,Soft,20.0,1496,12,2646,Fantasy,2.7
"Футбол. Спортивный познавательный альбом с заданиями: узнавай новое, играй, раскрашивай",1900.0,9785907399174,2023.0,Russian,Soft,20.0,1496,12,2647,Mystery,0.4
"Времена года. Зима. Занимательный альбом: найди, раскрась, смастери и поиграй",1800.0,9785907399136,2023.0,Russian,Soft,20.0,1496,12,2648,Self-Help,0.1
"Времена года. Лето. Занимательный альбом: найди, раскрась, смастери и поиграй",1800.0,9785907399150,2023.0,Russian,Soft,20.0,1496,12,2649,Romance,0.7
"Раскраска с заданиями для самых маленьких Кот в сапогах: рисуем, считаем и развиваем речь",1800.0,9785950025877,2023.0,Russian,Soft,20.0,1496,12,2650,History,1.8
Раскраска для самых маленьких Кот в сапогах: крупные картинки героев сказок,1800.0,9785950025860,2023.0,Russian,Soft,20.0,1496,12,2651,Fantasy,4.2
Большая раскраска по номерам Сказки в стиле великих художников,2400.0,9785907520004,2023.0,Russian,Soft,24.0,1496,12,2652,History,4.0
Раскраска по номерам Сладкое королевство,800.0,9785907399952,2023.0,Russian,Soft,8.0,1496,12,2653,Mystery,0.5
Большая раскраска по номерам Вокруг света с клапаном,2400.0,9785907399983,2023.0,Russian,Soft,24.0,1496,12,2654,Non-Fiction,3.0
Кто кем работает,2100.0,9785907399556,2023.0,Russian,Soft,14.0,1496,12,2655,Science Fiction,0.7
Большая раскраска по номерам Мировой океан,2400.0,9785907399990,2023.0,Russian,Soft,24.0,1496,12,2656,Fiction,2.0
Приключения Софии,2100.0,9785907399549,2023.0,Russian,Soft,14.0,1496,12,2657,Romance,3.3
Собери сам,2100.0,9785907399525,2023.0,Russian,Soft,14.0,1496,12,2658,Non-Fiction,1.1
Играй в дороге,2100.0,9785907399563,2023.0,Russian,Soft,14.0,1496,12,2659,Non-Fiction,2.1
Веселый зоопарк,2100.0,9785907399532,2023.0,Russian,Soft,14.0,1496,12,2660,Self-Help,3.6
"Диномир Развивающий альбом с заданиями: узнавай новое, играй, раскрашивай",2100.0,9785907520752,2023.0,Russian,Soft,20.0,1496,12,2661,Self-Help,4.1
"Веселые каникулы в городе. Занимательный альбом: раскрась, смастери и играй",1900.0,9785907399099,2023.0,Russian,Soft,20.0,1496,12,2662,Mystery,1.2
"Древний Египет. Головоломки Древнего мира: узнавай новое, разгадай, раскрашивай",2100.0,9785907399235,2023.0,Russian,Soft,20.0,1496,12,2663,Romance,0.1
Карта-раскраска. Париж,1200.0,9785907520165,2023.0,Russian,Soft,,1496,12,2664,History,0.5
Карта-раскраска. Нью-Йорк,1200.0,9785907520134,2023.0,Russian,Soft,,1496,12,2665,Fiction,2.1
Карта-раскраска. Лондон,1200.0,9785907520141,2023.0,Russian,Soft,,1496,12,2666,History,4.3
Раскраска по номерам Монстры на вечеринке,800.0,9785907399945,2023.0,Russian,Soft,8.0,1496,12,2667,Non-Fiction,1.4
Гигантская раскраска Монстрики,3800.0,9785907237469,2023.0,Russian,,,1496,12,2668,Science Fiction,2.7
Гигантская раскраска Космос,3800.0,9785907237452,2023.0,Russian,,,1496,12,2669,Non-Fiction,3.4
Гигантская раскраска Динозавры,3800.0,9785907237438,2023.0,Russian,,,1496,12,2670,History,0.0
Гигантская раскраска Времена года,4100.0,9785907237506,2023.0,Russian,,,1496,12,2671,Non-Fiction,1.9
Гигантская раскраска Веселые каникулы,4100.0,9785907237513,2023.0,Russian,,,1496,12,2672,Fiction,2.6
Моё первое оригами: Фанты и гадания,3900.0,9785907520103,2023.0,Russian,,,1496,12,2673,Non-Fiction,2.9
Моё первое оригами: Животные с загадками,1900.0,9785907520073,2023.0,Russian,,,1496,12,2674,Fiction,2.6
Космос. Многоразовое расписание,2500.0,9785907399891,2023.0,Russian,,,1496,12,2675,Mystery,2.9
Ростомер Хоккей,2200.0,9785907237889,2023.0,Russian,,,1496,12,2676,Science Fiction,3.4
Ростомер Динозавр,2200.0,9785907237926,2023.0,Russian,,,1496,12,2677,Self-Help,0.8
Ростомер Панда,2200.0,9785907237896,2023.0,Russian,,,1496,12,2678,Mystery,4.7
Ростомер Баскетбол,2200.0,9785907237872,2023.0,Russian,,,1496,12,2679,Thriller,4.8
Ростомер Фламинго,2200.0,9785907237865,2023.0,Russian,,,1496,12,2680,Mystery,1.2
"Набор. Маски объемные ""Лесные жители""",1400.0,9785907237810,2023.0,Russian,,,1496,12,2681,Biography,3.2
"Квест ""Космическая станция""",3900.0,9785907399044,2023.0,Russian,,,1496,12,2682,Thriller,2.8
"Квест ""Кто украл единорога""",3600.0,9785907399006,2023.0,Russian,,,1496,12,2683,Romance,4.6
Моё первое оригами: Говорящие монстрики,1900.0,9785907520110,2023.0,Russian,,,1496,12,2684,Science Fiction,2.7
Моё первое оригами: Самолетики с пилотами,1900.0,9785907520097,2023.0,Russian,,,1496,12,2685,Fiction,4.6
Ավերակներուն մէջ,2500.0,9789939756035,2022.0,Armenian,Soft,272.0,1381,5,2686,History,4.0
Пласа:Политика общественного пространства и культуры,4600.0,9785906264565,2023.0,Russian,Soft,352.0,1496,21,2687,Science Fiction,4.3
Базовый доход. Радикальный проект для свободного общества и здоровой экономики,4900.0,9785759817840,2023.0,Russian,Hard,440.0,1496,17,2688,Thriller,4.3
История частной жизни. Т. 3: от Ренессанса до эпохи Просвещения. 3е изд.,9500.0,9785444815106,2023.0,Russian,Hard,720.0,1496,25,2689,Fiction,3.1
История частной жизни. Т. 1: От Римской империи до начала второго тысячелетия. 5е изд.,9500.0,9785444817520,2023.0,Russian,Hard,800.0,1496,25,2690,Mystery,1.3
История частной жизни: Т. 2: Европа от феодализма до Ренессанса. 4е изд.,10500.0,9785444817919,2023.0,Russian,Hard,784.0,1496,25,2691,Romance,0.8
История частной жизни. Т. 5: От I Мировой войны до конца XX века 2021,8500.0,9785444815779,2023.0,Russian,Hard,688.0,1496,25,2692,Romance,3.8
Альмодовар,17800.0,9785604689363,2023.0,Russian,Soft,428.0,1496,27,2693,Non-Fiction,3.0
"Вернакуляр Александрапольского ""Аристократа''",36000.0,9789939115733,2023.0,Russian,Ultrathin,,217,4,2694,Biography,5.0
Александрапольская трилогия,24000.0,2002371000007,2023.0,Russian,Ultrathin,,217,4,2695,Thriller,2.2
Книга: «Paper Architecture. An Anthology»,17500.0,9788090671478,2023.0,Russian,Hard,375.0,1496,31,2696,Fantasy,1.9
"Путеводитель ""АлмаАта: архитектура советского модернизма. 19551991. Справочникпутеводитель""",12100.0,9785990971653,2023.0,Russian,Soft,352.0,1496,31,2697,Romance,0.1
Make Your Own Dinosaur,5800.0,9781785576812,2023.0,English,Soft,12.0,1496,149,2698,History,3.0
История живописи в полотнах великих художников,18300.0,9785389202177,2023.0,Russian,Hard,320.0,1496,34,2699,Mystery,0.3
Եթե սա գրող է,5600.0,9789939930015,2023.0,Armenian,Ultrathin,189.0,1532,145,2700,Non-Fiction,0.6
